node	tip1ID	tip2ID	Afrotropical	Oriental	Australian	Neotropical	Oceanian	Madagascan	Saharo_Arabian	Nearctic	Sino_Japanese	Palearctic
235 	 DR1966_Cryptotermes_mangoldi 	 GR2200_Cryptotermes_parvifrons 	 0.00 	 0.00 	 0.00 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
236 	 BA3087_Cryptotermes_cymatofrons 	 GR2200_Cryptotermes_parvifrons 	 0.00 	 0.00 	 0.01 	 99.98 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
237 	 BA2929_Cryptotermes_hesperus 	 GR2200_Cryptotermes_parvifrons 	 0.00 	 0.00 	 0.01 	 99.97 	 0.01 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
238 	 BA2929_Cryptotermes_hesperus 	 GP17-15_Cryptotermes_leewardensis 	 0.00 	 0.00 	 0.08 	 99.90 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00
239 	 AUS110_Cryptotermes_sp. 	 GP17-15_Cryptotermes_leewardensis 	 0.04 	 0.78 	 4.52 	 94.37 	 0.05 	 0.10 	 0.04 	 0.04 	 0.04 	 0.04
240 	 CRYBREVIS_Cryptotermes_brevis 	 G732_Cryptotermes_brevis 	 0.11 	 0.19 	 24.26 	 74.44 	 0.12 	 0.43 	 0.11 	 0.11 	 0.11 	 0.11
241 	 MAD19-23_Cryptotermes_kirbyi 	 MAD19-72_Cryptotermes_kirbyi 	 0.02 	 0.02 	 0.16 	 0.98 	 0.04 	 98.69 	 0.02 	 0.02 	 0.02 	 0.02
242 	 CRYBREVIS_Cryptotermes_brevis 	 MAD19-72_Cryptotermes_kirbyi 	 0.11 	 0.16 	 7.55 	 86.49 	 0.13 	 5.12 	 0.11 	 0.11 	 0.11 	 0.11
243 	 AUS110_Cryptotermes_sp. 	 MAD19-72_Cryptotermes_kirbyi 	 0.03 	 0.13 	 3.15 	 96.22 	 0.04 	 0.29 	 0.03 	 0.05 	 0.03 	 0.03
244 	 US10_Incisitermes_snyderi 	 GP17-13_Incisitermes_cf.incisus 	 0.02 	 0.03 	 0.74 	 98.46 	 0.02 	 0.03 	 0.03 	 0.61 	 0.02 	 0.02
245 	 AUS110_Cryptotermes_sp. 	 GP17-13_Incisitermes_cf.incisus 	 0.01 	 0.01 	 1.09 	 98.75 	 0.01 	 0.03 	 0.01 	 0.07 	 0.01 	 0.01
246 	 FL04_Neotermes_luykxi 	 NU_Neotermes_cubanus 	 0.02 	 0.02 	 0.23 	 97.41 	 0.02 	 0.02 	 0.03 	 2.19 	 0.02 	 0.02
247 	 CU_1490_0_Neotermes_phragmosus 	 NU_Neotermes_cubanus 	 0.00 	 0.00 	 0.21 	 99.71 	 0.00 	 0.00 	 0.00 	 0.05 	 0.00 	 0.00
248 	 AUS111_Incisitermes_nr.barretti 	 NU_Neotermes_cubanus 	 0.02 	 0.04 	 6.83 	 92.93 	 0.02 	 0.02 	 0.02 	 0.07 	 0.02 	 0.02
