node	tip1ID	tip2ID	Afrotropical	Oriental	Australian	Neotropical	Oceanian	Madagascan	Saharo_Arabian	Nearctic	Sino_Japanese	Palearctic
264 	 MAD19-11_Postelectrotermes_sp. 	 MAD19-90_UNIDENTIFIED_UNIDENTIFIED 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
265 	 MAD15-171_Postelectrotermes_sp. 	 MAD19-90_UNIDENTIFIED_UNIDENTIFIED 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00 	 0.00
266 	 MAD15-15_UNIDENTIFIED_UNIDENTIFIED 	 MAD19-90_UNIDENTIFIED_UNIDENTIFIED 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 99.99 	 0.00 	 0.00 	 0.00 	 0.00
267 	 MAD15-10_Postelectrotermes_sp. 	 MAD19-90_UNIDENTIFIED_UNIDENTIFIED 	 0.01 	 0.01 	 0.01 	 0.59 	 0.02 	 99.33 	 0.01 	 0.01 	 0.01 	 0.01
268 	 KP026284_Rugitermes_sp. 	 MAD19-90_UNIDENTIFIED_UNIDENTIFIED 	 0.13 	 0.22 	 0.25 	 92.23 	 0.18 	 6.47 	 0.11 	 0.18 	 0.11 	 0.11
269 	 AUS110_Cryptotermes_sp. 	 MAD19-90_UNIDENTIFIED_UNIDENTIFIED 	 0.28 	 1.16 	 0.28 	 94.65 	 0.13 	 2.34 	 0.13 	 0.79 	 0.12 	 0.12
270 	 AUS101_Glyptotermes_nr.irridipenis 	 MAD19-90_UNIDENTIFIED_UNIDENTIFIED 	 0.38 	 3.51 	 0.67 	 90.10 	 0.19 	 0.99 	 0.31 	 3.48 	 0.19 	 0.19
271 	 Para-TE_Paraneotermes_simplicicornis 	 US1268.1_Paraneotermes_simplicicornis 	 0.01 	 0.01 	 0.01 	 0.03 	 0.01 	 0.01 	 0.04 	 99.89 	 0.01 	 0.01
272 	 AUS101_Glyptotermes_nr.irridipenis 	 US1268.1_Paraneotermes_simplicicornis 	 0.59 	 2.19 	 2.42 	 15.82 	 0.52 	 0.91 	 3.30 	 73.10 	 0.52 	 0.65
273 	 20140314-5_Kalotermes_hilli 	 AUS89_Kalotermes_sp. 	 0.01 	 0.05 	 99.72 	 0.02 	 0.01 	 0.01 	 0.02 	 0.11 	 0.01 	 0.03
274 	 FL901_0_Kalotermes_approximatus 	 KF_Kalotermes_flavicollis 	 0.83 	 0.89 	 7.35 	 0.90 	 0.83 	 0.83 	 2.45 	 59.06 	 1.26 	 25.61
275 	 20140314-5_Kalotermes_hilli 	 KF_Kalotermes_flavicollis 	 0.76 	 1.14 	 50.31 	 1.25 	 0.76 	 0.77 	 3.01 	 34.13 	 0.79 	 7.10
276 	 AUS101_Glyptotermes_nr.irridipenis 	 KF_Kalotermes_flavicollis 	 1.07 	 2.10 	 13.92 	 6.55 	 1.03 	 1.23 	 22.60 	 47.44 	 1.06 	 3.01
277 	 ISR10_Longicaputermes_sinaicus 	 ISR6_Longicaputermes_sinaicus 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00
278 	 ISR10_Longicaputermes_sinaicus 	 ISR4_Longicaputermes_sinaicus 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00
279 	 ISR11_Longicaputermes_sinaicus 	 ISR9_Longicaputermes_sinaicus 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00
280 	 ISR11_Longicaputermes_sinaicus 	 ISR5_Longicaputermes_sinaicus 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 100.00 	 0.00 	 0.00 	 0.00
281 	 ISR10_Longicaputermes_sinaicus 	 ISR5_Longicaputermes_sinaicus 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 0.00 	 99.99 	 0.00 	 0.00 	 0.00
282 	 IRAN4A_UNIDENTIFIED_UNIDENTIFIED 	 ISR5_Longicaputermes_sinaicus 	 0.01 	 0.01 	 0.01 	 0.01 	 0.01 	 0.03 	 99.90 	 0.02 	 0.01 	 0.01
283 	 AUS101_Glyptotermes_nr.irridipenis 	 ISR5_Longicaputermes_sinaicus 	 0.81 	 0.98 	 3.65 	 2.30 	 0.80 	 1.17 	 79.43 	 8.76 	 0.80 	 1.29
